strategy_name,submission_id,filename,submitted_at,artifact_path,run_dir,final_pnl,max_pnl,min_pnl,max_drawdown,max_drawdown_pct,first_positive_ts,pnl_slope,pnl_volatility,num_points,time_horizon,peak_to_final_drop,recovery_after_drawdown,trade_count,products,raw_fields_found
s182338_a_base_size_5_a_half_spread_3_a_take_edge_3,180724,71-s182338_a_base_size_5_a_half_spread_3_a_take_edge_3.py,2026-04-16T05:11:39.845000+00:00,runs/2026-04-16_01-11-39_s182338_a_base_size_5_a_half_spread_3_a_take_edge_3/artifact.json,runs/2026-04-16_01-11-39_s182338_a_base_size_5_a_half_spread_3_a_take_edge_3,9447.28125,9447.28125,-682.0,439.09375,0.011842064258780267,7100.0,0.10231205293141485,24.14287861878105,500,99800.0,0.0,10129.28125,,,
s182338_a_base_size_5_a_half_spread_3_a_take_edge_4,180773,72-s182338_a_base_size_5_a_half_spread_3_a_take_edge_4.py,2026-04-16T05:13:34.737000+00:00,runs/2026-04-16_01-13-34_s182338_a_base_size_5_a_half_spread_3_a_take_edge_4/artifact.json,runs/2026-04-16_01-13-34_s182338_a_base_size_5_a_half_spread_3_a_take_edge_4,9466.28125,9466.28125,-682.0,439.09375,0.004506372391381615,7300.0,0.10263899705051945,23.98970536852098,500,99800.0,0.0,10148.28125,,,
s182338_a_base_size_5_a_half_spread_3_a_take_edge_5,180824,73-s182338_a_base_size_5_a_half_spread_3_a_take_edge_5.py,2026-04-16T05:15:39.730000+00:00,runs/2026-04-16_01-15-39_s182338_a_base_size_5_a_half_spread_3_a_take_edge_5/artifact.json,runs/2026-04-16_01-15-39_s182338_a_base_size_5_a_half_spread_3_a_take_edge_5,9402.84375,9402.84375,-682.0,439.09375,0.004524752306986388,7300.0,0.10225510006727527,23.927406330816634,500,99800.0,0.0,10084.84375,,,
s182338_a_base_size_5_a_half_spread_4_a_take_edge_0,180892,74-s182338_a_base_size_5_a_half_spread_4_a_take_edge_0.py,2026-04-16T05:17:34.871000+00:00,runs/2026-04-16_01-17-34_s182338_a_base_size_5_a_half_spread_4_a_take_edge_0/artifact.json,runs/2026-04-16_01-17-34_s182338_a_base_size_5_a_half_spread_4_a_take_edge_0,9485.40625,9485.40625,-682.0,439.09375,0.011475855404221906,7100.0,0.102511410440173,24.8475311983321,500,99800.0,0.0,10167.40625,,,
s182338_a_base_size_5_a_half_spread_4_a_take_edge_1,180959,75-s182338_a_base_size_5_a_half_spread_4_a_take_edge_1.py,2026-04-16T05:20:31.221000+00:00,runs/2026-04-16_01-20-31_s182338_a_base_size_5_a_half_spread_4_a_take_edge_1/artifact.json,runs/2026-04-16_01-20-31_s182338_a_base_size_5_a_half_spread_4_a_take_edge_1,9360.9375,9360.9375,-682.0,439.09375,0.0064054493188351455,7100.0,0.10094544603639352,24.4634296107373,500,99800.0,0.0,10042.9375,,,
s182338_a_base_size_5_a_half_spread_4,181013,76-s182338_a_base_size_5_a_half_spread_4.py,2026-04-16T05:22:35.789000+00:00,runs/2026-04-16_01-22-35_s182338_a_base_size_5_a_half_spread_4/artifact.json,runs/2026-04-16_01-22-35_s182338_a_base_size_5_a_half_spread_4,9353.5,9353.5,-682.0,439.09375,0.0064054493188351455,7100.0,0.10090614019463891,24.39441813652472,500,99800.0,0.0,10035.5,,,
s182338_a_base_size_5_a_half_spread_4_a_take_edge_3,181056,77-s182338_a_base_size_5_a_half_spread_4_a_take_edge_3.py,2026-04-16T05:24:40.196000+00:00,runs/2026-04-16_01-24-40_s182338_a_base_size_5_a_half_spread_4_a_take_edge_3/artifact.json,runs/2026-04-16_01-24-40_s182338_a_base_size_5_a_half_spread_4_a_take_edge_3,9350.0,9350.0,-682.0,439.09375,0.011842064258780267,7100.0,0.10079146018318448,24.12155787838606,500,99800.0,0.0,10032.0,,,
s182338_a_base_size_5_a_half_spread_4_a_take_edge_4,181103,78-s182338_a_base_size_5_a_half_spread_4_a_take_edge_4.py,2026-04-16T05:26:35.399000+00:00,runs/2026-04-16_01-26-35_s182338_a_base_size_5_a_half_spread_4_a_take_edge_4/artifact.json,runs/2026-04-16_01-26-35_s182338_a_base_size_5_a_half_spread_4_a_take_edge_4,9394.53125,9394.53125,-682.0,439.09375,0.005002048620595466,7300.0,0.10156255398099717,24.081086637166454,500,99800.0,0.0,10076.53125,,,
s182338_a_base_size_5_a_half_spread_4_a_take_edge_5,181157,79-s182338_a_base_size_5_a_half_spread_4_a_take_edge_5.py,2026-04-16T05:28:41.053000+00:00,runs/2026-04-16_01-28-40_s182338_a_base_size_5_a_half_spread_4_a_take_edge_5/artifact.json,runs/2026-04-16_01-28-40_s182338_a_base_size_5_a_half_spread_4_a_take_edge_5,9333.28125,9333.28125,-682.0,439.09375,0.005026073830108412,7300.0,0.10114583269458077,23.9733741124724,500,99800.0,0.0,10015.28125,,,
s182338_a_base_size_5_a_half_spread_5_a_take_edge_0,181208,80-s182338_a_base_size_5_a_half_spread_5_a_take_edge_0.py,2026-04-16T05:30:35.934000+00:00,runs/2026-04-16_01-30-35_s182338_a_base_size_5_a_half_spread_5_a_take_edge_0/artifact.json,runs/2026-04-16_01-30-35_s182338_a_base_size_5_a_half_spread_5_a_take_edge_0,9419.6875,9419.6875,-682.0,439.09375,0.011475855404221906,7100.0,0.1015381959444244,24.717621471963575,500,99800.0,0.0,10101.6875,,,
s182338_a_base_size_5_a_half_spread_5_a_take_edge_1,181257,81-s182338_a_base_size_5_a_half_spread_5_a_take_edge_1.py,2026-04-16T05:32:31.415000+00:00,runs/2026-04-16_01-32-31_s182338_a_base_size_5_a_half_spread_5_a_take_edge_1/artifact.json,runs/2026-04-16_01-32-31_s182338_a_base_size_5_a_half_spread_5_a_take_edge_1,9370.21875,9370.21875,-682.0,439.09375,0.006373585374953364,7100.0,0.10104914054109342,24.451122401173087,500,99800.0,0.0,10052.21875,,,
s182338_a_base_size_5_a_half_spread_5,181310,82-s182338_a_base_size_5_a_half_spread_5.py,2026-04-16T05:34:36.830000+00:00,runs/2026-04-16_01-34-36_s182338_a_base_size_5_a_half_spread_5/artifact.json,runs/2026-04-16_01-34-36_s182338_a_base_size_5_a_half_spread_5,9362.78125,9362.78125,-682.0,439.09375,0.006373585374953364,7100.0,0.1010098301866645,24.38602457966724,500,99800.0,0.0,10044.78125,,,
s182338_a_base_size_5_a_half_spread_5_a_take_edge_3,181357,83-s182338_a_base_size_5_a_half_spread_5_a_take_edge_3.py,2026-04-16T05:36:41.477000+00:00,runs/2026-04-16_01-36-41_s182338_a_base_size_5_a_half_spread_5_a_take_edge_3/artifact.json,runs/2026-04-16_01-36-41_s182338_a_base_size_5_a_half_spread_5_a_take_edge_3,9359.28125,9359.28125,-682.0,439.09375,0.011842064258780267,7100.0,0.1008951506823996,24.113614181129677,500,99800.0,0.0,10041.28125,,,
s182338_a_base_size_5_a_half_spread_5_a_take_edge_4,181407,84-s182338_a_base_size_5_a_half_spread_5_a_take_edge_4.py,2026-04-16T05:38:36.920000+00:00,runs/2026-04-16_01-38-36_s182338_a_base_size_5_a_half_spread_5_a_take_edge_4/artifact.json,runs/2026-04-16_01-38-36_s182338_a_base_size_5_a_half_spread_5_a_take_edge_4,9411.0,9411.0,-682.0,439.09375,0.004769176954381415,7300.0,0.1016604257553749,24.04629577539127,500,99800.0,0.0,10093.0,,,
s182338_a_base_size_5_a_half_spread_5_a_take_edge_5,181460,85-s182338_a_base_size_5_a_half_spread_5_a_take_edge_5.py,2026-04-16T05:40:31.054000+00:00,runs/2026-04-16_01-40-30_s182338_a_base_size_5_a_half_spread_5_a_take_edge_5/artifact.json,runs/2026-04-16_01-40-30_s182338_a_base_size_5_a_half_spread_5_a_take_edge_5,9337.5625,9337.5625,-682.0,439.09375,0.004795360767257723,7300.0,0.10122252614182332,23.95177907447887,500,99800.0,0.0,10019.5625,,,
s182338_a_base_size_8_a_half_spread_3_a_take_edge_0,181615,87-s182338_a_base_size_8_a_half_spread_3_a_take_edge_0.py,2026-04-16T05:46:15.821000+00:00,runs/2026-04-16_01-46-15_s182338_a_base_size_8_a_half_spread_3_a_take_edge_0/artifact.json,runs/2026-04-16_01-46-15_s182338_a_base_size_8_a_half_spread_3_a_take_edge_0,9966.65625,9966.65625,-682.0,439.09375,0.009184828133495967,6700.0,0.10801664194852093,26.642164220687214,500,99800.0,0.0,10648.65625,,,
s182338_a_base_size_8_a_half_spread_3,181669,88-s182338_a_base_size_8_a_half_spread_3.py,2026-04-16T05:48:30.965000+00:00,runs/2026-04-16_01-48-30_s182338_a_base_size_8_a_half_spread_3/artifact.json,runs/2026-04-16_01-48-30_s182338_a_base_size_8_a_half_spread_3,9951.90625,9951.90625,-682.0,439.09375,0.005350079517187946,6700.0,0.10800736240796525,26.296392008027606,500,99800.0,0.0,10633.90625,,,
s182338_a_base_size_8_a_half_spread_3_a_take_edge_4,181720,89-s182338_a_base_size_8_a_half_spread_3_a_take_edge_4.py,2026-04-16T05:50:35.722000+00:00,runs/2026-04-16_01-50-35_s182338_a_base_size_8_a_half_spread_3_a_take_edge_4/artifact.json,runs/2026-04-16_01-50-35_s182338_a_base_size_8_a_half_spread_3_a_take_edge_4,9907.28125,9907.28125,-682.0,439.09375,0.006848638220900806,6900.0,0.10723813227690411,25.99703931470816,500,99800.0,0.0,10589.28125,,,
s182338_a_base_size_8_a_half_spread_4_a_take_edge_0,181769,90-s182338_a_base_size_8_a_half_spread_4_a_take_edge_0.py,2026-04-16T05:52:40.510000+00:00,runs/2026-04-16_01-52-40_s182338_a_base_size_8_a_half_spread_4_a_take_edge_0/artifact.json,runs/2026-04-16_01-52-40_s182338_a_base_size_8_a_half_spread_4_a_take_edge_0,9943.65625,9943.65625,-682.0,439.09375,0.00913328754511844,6700.0,0.10762403606075362,26.657922296647712,500,99800.0,0.0,10625.65625,,,
s182338_a_base_size_8_a_half_spread_4,181810,91-s182338_a_base_size_8_a_half_spread_4.py,2026-04-16T05:54:35.144000+00:00,runs/2026-04-16_01-54-35_s182338_a_base_size_8_a_half_spread_4/artifact.json,runs/2026-04-16_01-54-35_s182338_a_base_size_8_a_half_spread_4,9832.34375,9832.34375,-682.0,439.09375,0.006898073818910416,6700.0,0.1060519178622027,26.21961573827537,500,99800.0,0.0,10514.34375,,,
s182338_a_base_size_8_a_half_spread_4_a_take_edge_4,181861,92-s182338_a_base_size_8_a_half_spread_4_a_take_edge_4.py,2026-04-16T05:56:39.824000+00:00,runs/2026-04-16_01-56-39_s182338_a_base_size_8_a_half_spread_4_a_take_edge_4/artifact.json,runs/2026-04-16_01-56-39_s182338_a_base_size_8_a_half_spread_4_a_take_edge_4,9812.28125,9812.28125,-682.0,439.09375,0.007946251500883666,6900.0,0.10578594864691959,25.955079552132084,500,99800.0,0.0,10494.28125,,,
